1.200000000000000000e+03
1.199999985914821536e+03
1.199999986366696476e+03
1.199999988018563727e+03
1.199999990294423696e+03
1.199999993144568407e+03
1.199999996566894652e+03
1.200000000563755520e+03
1.200000005137909056e+03
1.200000010292154911e+03
1.200000016029300923e+03
1.200000022352160386e+03
1.200000029263554779e+03
1.200000036766308540e+03
1.200000044863255425e+03
1.200000053557233059e+03
1.200000062851084067e+03
1.200000072747660624e+03
1.200000083249820136e+03
1.200000094360425010e+03
1.200000106082342199e+03
1.200000118418444572e+03
1.200000131371619318e+03
1.200000144944748854e+03
1.200000159140730830e+03
1.200000173962459030e+03
1.200000189412843838e+03
1.200000205494804732e+03
1.200000222211250275e+03
1.200000239565118363e+03
1.200000257559336433e+03
1.200000276196837149e+03
1.200000295480582054e+03
1.200000315413510634e+03
1.200000335998594664e+03
1.200000357238794777e+03
1.200000379137081836e+03
1.200000401696440349e+03
1.200000424919855504e+03
1.200000448810311809e+03
1.200000473370819691e+03
1.200000498604394807e+03
1.200000524514033486e+03
1.200000551102777536e+03
1.200000578373650796e+03
1.200000606329668244e+03
1.200000634973902379e+03
1.200000664309404556e+03
1.200000694339226129e+03
1.200000725066429595e+03
1.200000756494087000e+03
1.200000788625280165e+03
1.200000821463099328e+03
1.200000855010639498e+03
1.200000889271001142e+03
1.200000924247287230e+03
1.200000959942603004e+03
1.200000996360101226e+03
1.200001033502933979e+03
1.200001071374222420e+03
1.200001109977081796e+03
1.200001149314712393e+03
1.200001189390286982e+03
1.200001230206923992e+03
1.200001271767856224e+03
1.200001314076264634e+03
1.200001357135287208e+03
1.200001400948229957e+03
1.200001445518204036e+03
1.200001490848525009e+03
1.200001536942342227e+03
1.200001583802957839e+03
1.200001631433553484e+03
1.200001679837451320e+03
1.200001729017827074e+03
1.200001778978058155e+03
1.200001829721282320e+03
1.200001881250958149e+03
1.200001933570253641e+03
1.200001986682536881e+03
1.200002040591117066e+03
1.200002095299217672e+03
1.200002150810338208e+03
1.200002207127698057e+03
1.200002264254656438e+03
1.200002322194648059e+03
1.200002380950926408e+03
1.200002440526925966e+03
1.200002500926076891e+03
1.200002562151664506e+03
1.200002624207131021e+03
1.200002687095969577e+03
1.200002750821499376e+03
1.200002815387089413e+03
1.200002880796375848e+03
1.200002947052709715e+03
1.200003014159450913e+03
1.200003082120162389e+03
1.200003150938380031e+03
1.200003220617499437e+03
1.200003291160923936e+03
1.200003362572308106e+03
1.200003434855190108e+03
1.200003508013007377e+03
1.200003582049208262e+03
1.200003656967423012e+03
1.200003732771305067e+03
1.200003809464337110e+03
1.200003887050010690e+03
1.200003965531827589e+03
1.200004044913632697e+03
1.200004125198981910e+03
1.200004206391413618e+03
1.200004288494474395e+03
1.200004371511718773e+03
