7.716211460089084540e+00
1.234020534987228501e+01
-3.023688279480471142e+00
-1.188719531480883829e+00
-7.732700858215723727e+00
-6.283646628248850341e+00
-5.920396796058177813e+00
-4.178586184615761923e+00
-9.625598107262732128e+00
-1.281611477713558678e+01
