4.258786780512486825e-01
3.588060425564110756e-01
7.104318887600855614e-01
9.314184211385213574e-01
4.542562390116136939e+00
5.005952385437053564e+00
5.582889435642198528e+00
5.229690301232428951e+00
2.164642212389289888e+00
3.040296390880224742e+00
