1.399999598879059022e+03,1.519874530524823058e+05,1.119005206859822604e-01,8.880993393082448062e-01,3.739449130036861647e-09,4.065971067769654077e-09,3.259013886118866971e-09,4.302978071405908272e-09,1.244618651656259171e-07,1.764956219806607280e-10,0.000000000000000000e+00
1.399999188900259469e+03,1.519874083833925833e+05,1.119005096447000525e-01,8.880991821088327631e-01,8.086048131465125827e-09,1.322693373365579235e-08,9.574512422368091827e-09,2.609198491884926551e-08,2.505615829784586949e-07,7.054051617573886331e-10,0.000000000000000000e+00
1.399998797875786977e+03,1.519873656372003315e+05,1.119004943316109363e-01,8.880989936922671912e-01,1.358507923352039184e-08,2.611469153595561077e-08,1.811794291962063861e-08,7.381847130176904751e-08,3.787481155324281997e-07,1.591821131694295084e-09,0.000000000000000000e+00
1.399998432821242886e+03,1.519873255377655150e+05,1.119004733511243660e-01,8.880987653487569800e-01,2.065989365570205479e-08,4.305631710208749157e-08,2.925779370193101187e-08,1.557885650589824013e-07,5.096960639334238265e-07,2.841485492422515311e-09,0.000000000000000000e+00
1.399998101810747130e+03,1.519872889115061844e+05,1.119004450115197863e-01,8.880984855238358566e-01,2.979226179029379364e-08,6.502674482974380208e-08,4.367974508943940614e-08,2.822034746660355339e-07,6.443000792071450714e-07,4.462338766883749057e-09,0.000000000000000000e+00
1.399997815013389072e+03,1.519872567973161640e+05,1.119004071580280146e-01,8.880981392191461543e-01,4.158694117458999250e-08,9.343343730765547951e-08,6.231984904877033039e-08,4.660966731713138690e-07,7.837207313582116470e-07,6.465193845529909426e-09,0.000000000000000000e+00
1.399997585490362553e+03,1.519872305290198419e+05,1.119003570169820605e-01,8.880977070519940897e-01,5.681995382929220297e-08,1.301334353847420923e-07,8.640001690824735452e-08,7.242562571067453448e-07,9.294567832095845282e-07,8.864577507695636404e-09,0.000000000000000000e+00
1.399997430087857310e+03,1.519872118268371851e+05,1.119002910100775211e-01,8.880971639966910303e-01,7.649177290534233908e-08,1.775347489122285904e-07,1.175012900214345071e-07,1.078343733363163519e-06,1.083441876679318248e-06,1.167980988572220087e-08,0.000000000000000000e+00
1.399997370553624478e+03,1.519872029114916804e+05,1.119002045187984101e-01,8.880964777480870875e-01,1.018935102922106785e-07,2.387486543370062772e-07,1.576656629060500955e-07,1.556318826222321934e-06,1.248170066427781510e-06,1.493639405147741034e-08,0.000000000000000000e+00
1.399997434969855249e+03,1.519872066505732073e+05,1.119000915813885833e-01,8.880956066056946430e-01,1.346917039832018917e-07,3.177921115691422128e-07,2.095295218798031502e-07,2.194273948353952882e-06,1.426857821858456288e-06,1.866780924771471343e-08,0.000000000000000000e+00
1.399997659601851410e+03,1.519872267473640677e+05,1.118999445020212175e-01,8.880944967420542069e-01,1.770375732606854933e-07,4.198505836132210841e-07,2.764964475064726007e-07,3.038800823925884668e-06,1.623652673465213542e-06,2.291782271611929693e-08,0.000000000000000000e+00
1.399998091287459602e+03,1.519872679849129636e+05,1.118997533462075256e-01,8.880930786757593731e-01,2.317080405970350760e-07,5.516178063259222317e-07,3.629605570603634567e-07,4.150046357083227335e-06,1.843901798626449049e-06,2.774347316319084421e-08,0.000000000000000000e+00
1.399998790525804907e+03,1.519873365415709559e+05,1.118995052895428305e-01,8.880912627199988307e-01,3.022877218359240907e-07,7.217344003976533461e-07,4.745949169743257025e-07,5.605657197261746753e-06,2.094497306161200736e-06,3.321891555436762274e-08,0.000000000000000000e+00
1.399999835474329075e+03,1.519874403993664891e+05,1.118991837766048214e-01,8.880889331057075786e-01,3.934039433623262032e-07,9.413543059390531718e-07,6.187242168062906275e-07,7.505874920658654590e-06,2.384319919549433985e-06,3.944038132801305898e-08,0.000000000000000000e+00
1.400001327121821987e+03,1.519875898726168671e+05,1.118987674351284572e-01,8.880859403971643751e-01,5.110301012605656382e-07,1.224875917442983732e-06,8.048061665699777151e-07,9.980114900173078275e-06,2.724808052992435185e-06,4.653256887912256392e-08,0.000000000000000000e+00
1.400003395988941293e+03,1.519877982927623962e+05,1.118982286740483612e-01,8.880820917033518391e-01,6.628772792087143115e-07,1.590885892077317115e-06,1.045053525322016125e-06,1.319546253596324699e-05,3.130686490922594067e-06,5.465687619465047201e-08,0.000000000000000000e+00
1.400006210818856289e+03,1.519880828968304268e+05,1.118975318725010243e-01,8.880771380397419756e-01,8.589000252205572477e-07,2.063378010710418470e-06,1.355238401380089545e-06,1.736765163320228751e-05,3.620897679611338065e-06,6.402200682463878355e-08,0.000000000000000000e+00
1.400009989856230959e+03,1.519884659808794677e+05,1.118966310415507454e-01,8.880707580210375207e-01,1.111949217615202378e-06,2.673326384690903052e-06,1.755732024660393151e-06,2.277524449007341096e-05,4.219787681702303307e-06,7.489761281194402057e-08,0.000000000000000000e+00
1.400015015520237966e+03,1.519889764011338120e+05,1.118954668020702842e-01,8.880625368021654031e-01,1.438615588927758665e-06,3.460717889062591659e-06,2.272850747809473425e-06,2.977796782001208622e-05,4.958611869217202978e-06,8.763184932533912966e-08,0.000000000000000000e+00
1.400021653509458702e+03,1.519896515295212448e+05,1.118939624823056672e-01,8.880519389136917185e-01,1.860318504141706280e-06,4.477175192333774917e-06,2.940597668551712229e-06,3.884040430695532035e-05,5.877434424695022067e-06,1.026739057613097814e-07,0.000000000000000000e+00
1.400030377761992213e+03,1.519905398101458559e+05,1.118920190723288188e-01,8.880382731873465163e-01,2.404712913921610568e-06,5.789345769987954772e-06,3.802920223525055637e-06,5.056264775171029672e-05,7.027510747480986994e-06,1.206029181605315950e-07,0.000000000000000000e+00
1.400041803148317740e+03,1.519917041103878873e+05,1.118895087015415457e-01,8.880206474921225057e-01,3.107506916882354215e-06,7.483279073568465619e-06,4.916638181434037448e-06,6.571997088945395532e-05,8.474246300886123447e-06,1.421649737315122224e-07,0.000000000000000000e+00
1.400056728458128418e+03,1.519932261314046336e+05,1.118862662018340476e-01,8.879979103126641737e-01,4.014810746648973664e-06,9.670082027456830372e-06,6.355246605076138224e-06,8.531419995668826839e-05,1.030082580909107006e-05,1.683203567394100349e-07,0.000000000000000000e+00
1.400076193159885861e+03,1.519952122385302209e+05,1.118820781918209994e-01,8.879685753700966577e-01,5.186172621630507711e-06,1.249322580772095823e-05,8.213861591493923063e-06,1.106402892187018826e-04,1.261258521134004729e-05,2.003036314395300580e-07,0.000000000000000000e+00
1.400101552791176800e+03,1.519978012162557861e+05,1.118766689344544291e-01,8.879307242983180970e-01,6.698506589799299657e-06,1.613799554927942617e-05,1.061566885528292431e-05,1.433727449342222268e-04,1.554215157360598984e-05,2.396997251593846717e-07,0.000000000000000000e+00
1.400134579648293993e+03,1.520011746426106838e+05,1.118696820113217194e-01,8.878818810768965841e-01,8.651173522072686174e-06,2.084370790996273236e-05,1.372034538316526686e-05,1.856778894102459505e-04,1.925525604221574067e-05,2.885395145309299382e-07,0.000000000000000000e+00
1.400177598223521727e+03,1.520055708700249088e+05,1.118606565454504098e-01,8.878188499807337930e-01,1.117255967215698973e-05,2.691951932938050886e-05,1.773508988694498276e-05,2.403599624151806652e-04,2.395692378162611393e-05,3.494187305620630194e-07,0.000000000000000000e+00
1.400233668807796676e+03,1.520113040180934768e+05,1.118489962976415980e-01,8.877375063322335835e-01,1.442860498430609366e-05,3.476490319065535760e-05,2.292911995500700078e-05,3.110517090921801698e-04,2.989738915934383057e-05,4.256437435381642000e-07,0.000000000000000000e+00
1.400306838152149339e+03,1.520187899625171267e+05,1.118339294631749137e-01,8.876325264205139343e-01,1.863386352218419413e-05,4.489618119484436467e-05,2.965277626018678934e-05,4.024634079222955368e-04,3.737648128264238386e-05,5.214061292823500638e-07,0.000000000000000000e+00
1.400402484335838153e+03,1.520285821764874854e+05,1.118144562351975208e-01,8.874970384693583458e-01,2.406587744529329413e-05,5.798096397734451906e-05,3.836279888961939815e-05,5.207093273926283660e-04,4.674434329630772049e-05,6.419844427780370863e-07,0.000000000000000000e+00
1.400527793956533969e+03,1.520414214412971633e+05,1.117892802812117808e-01,8.873221712789350901e-01,3.108388387184440828e-05,7.488291501067190561e-05,4.965586333193600202e-05,6.737367815379218102e-04,5.839503274121645506e-05,7.939633597083841415e-07,0.000000000000000000e+00
1.400692424574965798e+03,1.520583050084644055e+05,1.117567190142073341e-01,8.870964698671438553e-01,4.015320174729284221e-05,9.672002239729225476e-05,6.431315929512130246e-05,8.718914296359266255e-04,7.274786090518978805e-05,9.854446681015403584e-07,0.000000000000000000e+00
1.400909424720281095e+03,1.520805828337175190e+05,1.117145857071578374e-01,8.868051364351133836e-01,5.187712656948715510e-05,1.249406976307984867e-04,8.335973388050627758e-05,1.128664550982081500e-03,9.020955142984293936e-05,1.226197236208214397e-06,0.000000000000000000e+00
1.401196504910765270e+03,1.521100907110401604e+05,1.116600342318259387e-01,8.864290407385845283e-01,6.703876268374756877e-05,1.614234462258660205e-04,1.081433731906407820e-04,1.461682709844198567e-03,1.111090911028316685e-04,1.527646542589020200e-06,0.000000000000000000e+00
1.401577773327154318e+03,1.521493321923740732e+05,1.115893540389586436e-01,8.859434221907488416e-01,8.665608656211871129e-05,2.086079208419854307e-04,1.404390579243537782e-04,1.894019821057152213e-03,1.355983479539443694e-04,1.902535952992867425e-06,0.000000000000000000e+00
1.402086060946466887e+03,1.522017221890526125e+05,1.114976986829248201e-01,8.853161729997884866e-01,1.120547516781478481e-04,2.696681119971777881e-04,1.825865003278252753e-04,2.455936747754244084e-03,1.635181984864832465e-04,2.364007042612593783e-06,0.000000000000000000e+00
