1.372000000000000000e+03,7.729290343337566415e-06,2.423004113961269468e+00,1.652003232071536903e-07
1.373000000000000000e+03,6.635640724638025415e-06,2.460475590468377050e+00,1.653310140482107441e-07
1.374000000000000000e+03,6.751422324606511530e-06,2.499089923841438576e+00,1.665503461811800598e-07
1.375000000000000000e+03,8.964221302422234973e-06,2.540125500830981764e+00,1.654815294371173986e-07
1.376000000000000000e+03,7.618809150573473660e-06,2.581929825120823807e+00,1.666904050094262648e-07
1.377000000000000000e+03,7.274444643946829121e-06,2.625634120747236011e+00,1.656901916901590851e-07
1.378000000000000000e+03,5.253557069517840365e-06,2.670074837291394942e+00,1.668894528394514778e-07
1.379000000000000000e+03,6.475683179831849636e-06,2.716830804948131117e+00,1.658064877850484152e-07
1.380000000000000000e+03,7.809604823992509132e-06,2.764441325248753856e+00,1.681578876311202551e-07
1.381000000000000000e+03,5.951701183188495186e-06,2.814018804608622304e+00,1.671117546946937297e-07
1.382000000000000000e+03,5.351870898028135524e-06,2.864835995361318055e+00,1.671967658067395431e-07
1.383000000000000000e+03,3.619505051152099202e-06,2.917036230477151548e+00,1.672372040327181591e-07
1.384000000000000000e+03,5.947340279252246309e-06,2.970880657112957124e+00,1.684373307856136030e-07
1.385000000000000000e+03,4.957202053584712225e-06,3.026231473765164992e+00,1.685098204310738607e-07
1.386000000000000000e+03,6.299996140636220641e-06,3.083078048022798612e+00,1.685958691386955150e-07
1.387000000000000000e+03,4.140933743568323249e-06,3.141174016603599739e+00,1.686503985738637159e-07
1.388000000000000000e+03,2.619730170469267319e-06,3.201013315190721187e+00,1.686595722623652381e-07
1.389000000000000000e+03,5.157808470746406706e-06,3.262230086528688844e+00,1.698837860796632161e-07
1.390000000000000000e+03,4.090025257478213041e-06,3.324939947132406814e+00,1.699574797668336526e-07
1.391000000000000000e+03,6.002818921847947602e-06,3.388988092910494743e+00,1.712161400992861524e-07
1.392000000000000000e+03,3.504581964924673770e-06,3.454861978804729006e+00,1.700432896940555136e-07
1.393000000000000000e+03,1.780129261657752277e-06,3.521987145065850200e+00,1.700639954812087497e-07
1.394000000000000000e+03,3.850060796080886857e-06,3.591117220419164369e+00,1.701167707634370158e-07
1.395000000000000000e+03,3.921109813311694096e-06,3.661324043226613867e+00,1.701753900458728018e-07
1.396000000000000000e+03,5.817893364997522630e-06,3.732908155861878186e+00,1.713960818528866440e-07
1.397000000000000000e+03,3.487958956020882411e-06,3.806266078018779808e+00,1.702098313851288967e-07
1.398000000000000000e+03,1.001318642212876234e-06,3.880884407217763510e+00,1.702238948088056774e-07
1.399000000000000000e+03,2.948807531820698630e-06,3.957462130596923089e+00,1.702753960409044005e-07
1.400000000000000000e+03,3.992989004009067550e-06,4.035204999814595794e+00,1.703227780289629661e-07
1.401000000000000000e+03,5.578055027109370192e-06,4.114278250629922695e+00,1.715277005170412950e-07
1.402000000000000000e+03,4.690408597418618688e-06,4.195024138040025719e+00,1.715066399803636781e-07
1.403000000000000000e+03,5.621201956435185376e-07,4.277064190123383014e+00,1.715297602859810119e-07
1.404000000000000000e+03,2.467092429514453952e-06,4.361263428872916847e+00,1.715651226340191236e-07
1.405000000000000000e+03,3.342274639403175159e-06,4.445253742030217836e+00,1.765557669457457246e-07
1.406000000000000000e+03,5.044737882695280371e-06,4.533148534543215646e+00,1.727931947996656404e-07
1.407000000000000000e+03,4.534564392793875031e-06,4.621654499586838938e+00,1.715640021668261772e-07
1.408000000000000000e+03,1.350242621190810825e-06,4.711006920635099959e+00,1.727853344562043376e-07
1.409000000000000000e+03,8.905364751005584316e-07,4.802373200392594299e+00,1.740364999591659955e-07
1.410000000000000000e+03,1.748715508919253109e-06,4.895608808446013427e+00,1.728298657187104267e-07
1.411000000000000000e+03,5.047282666847079063e-06,4.989785692355781066e+00,1.740359278752841007e-07
1.412000000000000000e+03,4.769189005146469615e-06,5.085873666751467681e+00,1.727803095867960224e-07
1.413000000000000000e+03,5.102816301170723968e-06,5.183076895582416910e+00,1.740115885241883224e-07
1.414000000000000000e+03,1.588404600141162348e-06,5.282060198553153896e+00,1.727892494295355456e-07
1.415000000000000000e+03,1.304815230859923268e-06,5.382326281972382276e+00,1.752767398659021361e-07
1.416000000000000000e+03,3.030899303741286576e-06,5.484555548921434820e+00,1.739904021743301677e-07
1.417000000000000000e+03,4.991279702768085481e-06,5.588137313195602474e+00,1.739642125911596298e-07
1.418000000000000000e+03,4.101427993023813940e-06,5.693141571154683334e+00,1.739441483076986874e-07
1.419000000000000000e+03,4.600308149217567659e-06,5.799334450146943709e+00,1.751902549557716661e-07
1.420000000000000000e+03,2.040143371320376291e-06,5.907705003782666608e+00,1.739391713678963115e-07
1.421000000000000000e+03,2.000119099786681062e-06,6.017560246291850490e+00,1.739199626235003497e-07
1.422000000000000000e+03,3.170218068027934777e-06,6.128417364440338133e+00,1.751192223579494061e-07
1.423000000000000000e+03,4.523211357395251581e-06,6.241318655885606859e+00,1.738236178187043760e-07
1.424000000000000000e+03,3.445780794212348728e-06,6.355211609211437462e+00,1.750528300567423579e-07
1.425000000000000000e+03,4.226913816477400754e-06,6.470826053579912696e+00,1.750469574632204501e-07
1.426000000000000000e+03,2.758713005318834642e-06,6.588443103691588476e+00,1.737849826659597279e-07
1.427000000000000000e+03,2.867512530316356216e-06,6.706984963256672927e+00,1.762430037452566277e-07
1.428000000000000000e+03,3.475456570090194840e-06,6.827295219492498290e+00,1.761848849798329053e-07
1.429000000000000000e+03,4.474531984550779021e-06,6.949525921978874976e+00,1.736337016287217250e-07
1.430000000000000000e+03,3.474404494475549422e-06,7.072374235853658320e+00,1.761286459109951689e-07
1.431000000000000000e+03,4.708212287762623866e-06,7.197263467989159835e+00,1.761038706710082824e-07
1.432000000000000000e+03,3.784733204368746170e-06,7.323600046570390987e+00,1.773360677981647565e-07
1.433000000000000000e+03,3.752308552268447773e-06,7.451929597884372924e+00,1.759789045068648990e-07
1.434000000000000000e+03,3.884955631742235233e-06,7.581323688731117727e+00,1.772012256306292594e-07
1.435000000000000000e+03,4.308788655616325071e-06,7.712567633210710483e+00,1.758802497515275611e-07
1.436000000000000000e+03,4.104170375513875646e-06,7.845163730195054086e+00,1.758542216453845932e-07
1.437000000000000000e+03,4.350521003571978646e-06,7.979263840373278072e+00,1.758091974924612856e-07
1.438000000000000000e+03,4.334705610032977532e-06,8.114793075058969407e+00,1.770278037957041159e-07
1.439000000000000000e+03,4.550940209134968324e-06,8.252310275748186541e+00,1.756729343272349131e-07
1.440000000000000000e+03,4.549641533201549184e-06,8.391237661428931460e+00,1.756020085231693066e-07
1.441000000000000000e+03,5.227781593350703602e-06,8.531497527270857972e+00,1.755467902377122621e-07
1.442000000000000000e+03,5.765236078102358096e-06,8.673305662164239038e+00,1.755178171939343028e-07
1.443000000000000000e+03,5.910344020288621389e-06,8.816669399411239283e+00,1.754671790780771211e-07
1.444000000000000000e+03,6.768593111128569415e-06,8.961417559572055325e+00,1.766617509006622728e-07
1.445000000000000000e+03,6.863063538831380695e-06,9.183423159010999370e+00,1.765736639193788504e-07
1.446000000000000000e+03,7.865604941573747666e-06,9.415537117454732652e+00,1.777965393285109645e-07
1.447000000000000000e+03,7.966162273213275172e-06,9.649115783457546058e+00,1.764395939836221613e-07
1.448000000000000000e+03,8.948203582533136737e-06,9.667069254080161045e+00,1.763892478809135519e-07
1.449000000000000000e+03,9.876602445010624221e-06,9.339124891670053330e+00,1.776233813674754048e-07
1.450000000000000000e+03,9.762789710082928006e-06,9.011575012991670519e+00,1.775454308107296883e-07
1.451000000000000000e+03,1.003844144161458188e-05,8.684384866632171907e+00,1.774407937031690308e-07
1.452000000000000000e+03,9.537476446961900840e-06,8.357583751708716591e+00,1.773572745871276960e-07
1.453000000000000000e+03,9.548632964958810040e-06,8.031143256378982187e+00,1.772847823902147039e-07
1.454000000000000000e+03,9.537558964339722648e-06,7.705054394791659433e+00,1.759351937583550352e-07
1.455000000000000000e+03,1.041430449179391112e-05,7.379485463922264898e+00,1.771520378385363322e-07
1.456000000000000000e+03,1.014174313488533049e-05,7.054387692548971245e+00,1.783733294343295978e-07
1.457000000000000000e+03,8.734008753685547417e-06,6.729275519508973957e+00,1.756810308782237969e-07
1.458000000000000000e+03,1.122603889358710238e-05,6.404926809569587931e+00,1.781715536696432927e-07
1.459000000000000000e+03,1.143705428237347473e-05,6.080805555263850692e+00,1.780871670905143333e-07
1.460000000000000000e+03,1.055215500436573548e-05,5.757121170333903137e+00,1.780115004198020014e-07
1.461000000000000000e+03,8.958211298393725644e-06,1.030783513812184538e+01,1.766222014121290614e-07
1.462000000000000000e+03,8.874420160901940559e-06,2.171435143526332467e+01,1.778543230627217105e-07
1.463000000000000000e+03,8.407183762453851179e-06,3.263735418950182066e+01,1.777464551431132492e-07
1.464000000000000000e+03,8.015448174666624245e-06,4.365845054762576183e+01,1.750436378903682074e-07
1.465000000000000000e+03,1.087643777163274681e-05,5.198708367306653599e+01,1.775339317729719015e-07
1.466000000000000000e+03,1.394597126648835825e-05,6.058977835660107303e+01,1.774375065754652757e-07
1.467000000000000000e+03,1.235376885761484956e-05,6.843635452737453306e+01,1.773582902179051140e-07
1.468000000000000000e+03,1.062220771585745977e-05,7.579290454572947056e+01,1.772713683852459215e-07
1.469000000000000000e+03,9.698349270327777364e-06,8.308318604561736720e+01,1.758656973717442125e-07
1.470000000000000000e+03,9.772952430886303816e-06,8.874782797670513901e+01,1.770479400872482637e-07
1.471000000000000000e+03,9.645795250305425221e-06,9.467498907903018335e+01,1.769348136587864648e-07
1.472000000000000000e+03,1.205516446026592561e-05,1.002882307604149901e+02,1.768264840433805873e-07
1.473000000000000000e+03,1.768934706728534839e-05,1.057666341959638885e+02,1.767315536309769880e-07
1.474000000000000000e+03,1.408566763972561555e-05,1.105465788978540331e+02,1.766360294732601182e-07
1.475000000000000000e+03,1.348383730170604354e-05,1.153190363989647267e+02,1.765395923558342202e-07
1.476000000000000000e+03,1.343181613595966849e-05,1.189590154458123834e+02,1.764245619377594293e-07
1.477000000000000000e+03,1.352789018195533073e-05,1.205667656872947191e+02,1.776185622579236466e-07
1.478000000000000000e+03,1.345409194822510121e-05,1.220037233775369714e+02,1.761808396781476862e-07
1.479000000000000000e+03,1.482708970866014469e-05,1.234340081128634665e+02,1.760652381927158758e-07
1.480000000000000000e+03,1.878223003139400555e-05,1.248699436985730244e+02,1.772724005321221606e-07
1.481000000000000000e+03,1.902692375704126871e-05,1.263029268645705088e+02,1.771599825870400689e-07
1.482000000000000000e+03,1.848107223879829494e-05,1.277148792929788215e+02,1.757585627171394969e-07
1.483000000000000000e+03,1.799952430579278024e-05,1.291262116447442168e+02,1.756433754727662948e-07
1.484000000000000000e+03,1.753111779150867930e-05,1.305241295612813701e+02,1.781438128931356964e-07
1.485000000000000000e+03,1.796977514525369932e-05,1.319229320537901913e+02,1.766799847046312101e-07
1.486000000000000000e+03,1.808543689159995490e-05,1.333059161407836655e+02,1.765414138184324646e-07
1.487000000000000000e+03,1.956420548318575211e-05,1.346881173811088956e+02,1.751194088509379468e-07
1.488000000000000000e+03,2.088003234652666498e-05,1.360603525412511772e+02,1.763244680897947715e-07
1.489000000000000000e+03,2.157295103163849755e-05,1.374195355208203182e+02,1.762061731013838106e-07
1.490000000000000000e+03,2.285966254332054949e-05,1.387762668384816607e+02,1.747858763430736895e-07
1.491000000000000000e+03,2.203851563743857488e-05,1.401246879911568612e+02,1.759482422433197823e-07
1.492000000000000000e+03,2.182842591075213673e-05,1.414714547435578424e+02,1.758177874103431672e-07
1.493000000000000000e+03,2.118929438072853736e-05,1.428031050620270435e+02,1.756778180331004542e-07
1.494000000000000000e+03,2.155980629391569226e-05,1.441323014278259507e+02,1.755372152223488531e-07
1.495000000000000000e+03,2.251120500049312486e-05,1.454514594732022488e+02,1.767466292619540894e-07
1.496000000000000000e+03,2.329789861770371721e-05,1.467649388949562308e+02,1.779610540371508636e-07
1.497000000000000000e+03,2.302875819387336712e-05,1.480722323362310817e+02,1.764863977108637127e-07
1.498000000000000000e+03,2.243541539441645994e-05,1.493753362363863744e+02,1.776980699699730227e-07
1.499000000000000000e+03,2.357324242601328089e-05,1.506658698052174259e+02,1.749015982701120150e-07
1.500000000000000000e+03,2.361231877380016268e-05,1.519570492103885044e+02,1.774077026561629669e-07
