-2.925174321430147995e+00 -2.265021902878166316e+01 7.235367790574727120e-01 1.852000989159272581e+00 6.876966986986319252e-01 1.817517399235345721e+01 4.111461462814358647e+00 2.552342812861684365e-02
-1.403499860050311909e+01 -1.027619669534077929e+02 3.323479410942256074e+00 8.413487604807789566e+00 3.504063881730041352e+00 9.093377247311644851e+01 1.048540402078248235e+01 1.367581625318909921e-01
-1.195746024396385776e+00 -9.453038845393079370e+00 2.950459001497637845e-01 7.577114017230407450e-01 2.675202928714635608e-01 7.370429948071862469e+00 1.947832992309121325e+00 1.024433466420998987e-02
-1.584027947780537282e+01 -1.150753957013415061e+02 3.832692613409385274e+00 9.705940963348581363e+00 4.128661736469271482e+00 1.020182681794635613e+02 1.108905297260607981e+01 1.410587138499968807e-01
-2.629249725904975743e-01 -2.086830722043390818e+00 6.553869258634456574e-02 1.685531625820795021e-01 5.924803825744744123e-02 1.610223686740049676e+00 4.439592545474427832e-01 2.232859920524686657e-03
-6.618805065855370096e+00 -5.104798823167625699e+01 1.570231361874351084e+00 4.009374346469329886e+00 1.548963192485473872e+00 4.192829784458767506e+01 8.538803045550578119e+00 7.112350656423227502e-02
-1.043289649851524281e+01 -7.773871373980801991e+01 2.543391678031553305e+00 6.468678548790184557e+00 2.657379969278941712e+00 6.628334292447271991e+01 1.012108104653175111e+01 9.773607121811946075e-02
-3.614465870088321431e-01 -2.926483759103720050e+00 8.805018884641646615e-02 2.269548008924137106e-01 7.683348275725485066e-02 2.216151063508519758e+00 6.768005069735391066e-01 3.140303134408653583e-03
-3.095079883240941854e+01 -2.164898024181117080e+02 7.413502407710653053e+00 1.867983598503107245e+01 8.290224842413447703e+00 2.032055387804695386e+02 9.631770269079718005e+00 2.197289658166503845e-01
-1.289162569645246892e+00 -1.035629193703112350e+01 3.120460799871612179e-01 8.030080677941523470e-01 2.791150357837789975e-01 7.954241202063554894e+00 2.285093692940215693e+00 1.195042810750988893e-02
-3.747271544264147991e+01 -2.610404807968006935e+02 8.934492563280885591e+00 2.250991148779082351e+01 1.012255519546931737e+01 2.468489443842710784e+02 9.839108251483731138e+00 2.581843571463378062e-01
-1.529015728311937383e-01 -1.223039241991931370e+00 3.787572508128950882e-02 9.744730756905388425e-02 3.360167476377693557e-02 9.357730262656457354e-01 2.699319008008477794e-01 1.311180342511387206e-03
-3.109224541952018694e-01 -2.535919800402686608e+00 7.522608173075888416e-02 1.941215885560823584e-01 6.525009666837489064e-02 1.905443790939827853e+00 6.040661344635249730e-01 2.734562239319208391e-03
-1.610199506928607915e-01 -1.287059731064785995e+00 3.992935732605949750e-02 1.026790517561943644e-01 3.604962212345920458e-02 9.850684915562284427e-01 2.829333763283500836e-01 1.419782667355421867e-03
-6.342417559971416985e+00 -4.825986263260083575e+01 1.546212282544172867e+00 3.944486893101987413e+00 1.541540166646229171e+00 3.994991740999233087e+01 7.560139126635672113e+00 5.998431365186403935e-02
-3.115915423471418588e+00 -2.425936612636211009e+01 7.625253252647448132e-01 1.952452755471466572e+00 7.196726083278580655e-01 1.940475719513248620e+01 4.507385802517820395e+00 2.848786311914517505e-02
-1.818536706073683451e+00 -1.441877041267415827e+01 4.423506149469907389e-01 1.135478094772743862e+00 4.007645215683101059e-01 1.126470076620099015e+01 2.977411128386481032e+00 1.660199287232584642e-02
-1.319540141443959480e-01 -1.072042429841451927e+00 3.216531349469935186e-02 8.319252933253649951e-02 2.771999688904457429e-02 8.076914413377777047e-01 2.521246140473744624e-01 1.102548884415164654e-03
-2.713147314899575058e+00 -2.138995022159152626e+01 6.579140162731424990e-01 1.687769792349585352e+00 6.123048129589446775e-01 1.686860610803059046e+01 4.250666581131546273e+00 2.583622574729326979e-02
-7.069952201654131629e-01 -5.661310471079764817e+00 1.733716905321312785e-01 4.462101597251475482e-01 1.546456140808880053e-01 4.344128339129998295e+00 1.243790164844389867e+00 6.159722932622401469e-03
-2.745331737743474498e+00 -2.145217947116724488e+01 6.762942979885028238e-01 1.734408839277712611e+00 6.444880589302272034e-01 1.701620783948228421e+01 4.101226719874418336e+00 2.488545335757743129e-02
-1.982062428023944334e-01 -1.612976987345252411e+00 4.816489845789270752e-02 1.242752113029673283e-01 4.160216161753860914e-02 1.213748387486952574e+00 3.817012768507514475e-01 1.691294431544029331e-03
-4.100588256062366099e+00 -3.179950958754717050e+01 9.994722049109807660e-01 2.557842782282730099e+00 9.625737944922552192e-01 2.562189808671445590e+01 5.719454060387929140e+00 3.885691482119903867e-02
-3.127670127707740111e+00 -2.464421270295940047e+01 7.560448938684019016e-01 1.939492226476104753e+00 7.104318109409636373e-01 1.947526026794040277e+01 4.860105679527682021e+00 3.054795191358514878e-02
-1.166916777796204591e-01 -9.445358731674360353e-01 2.857654009203324311e-02 7.372078758887613825e-02 2.151343519696070211e-02 7.151326409773004489e-01 2.213001220934143476e-01 9.840249984715541444e-04
-3.856060740262736708e+00 -2.969492459547830876e+01 9.490873329907365541e-01 2.426478778104339984e+00 9.140597266868385473e-01 2.406788561892677336e+01 5.158917641351438377e+00 3.455623768092188491e-02
-1.406682126394863097e+01 -1.017049759206341264e+02 3.384149567836159722e+00 8.553588997109244474e+00 3.569095452232340371e+00 9.102180231637737506e+01 9.121727091076111904e+00 1.214337599515136756e-01
-6.456348345900090102e+00 -4.878567968445138092e+01 1.559848553999862331e+00 3.968744757353793506e+00 1.537850460760600946e+00 4.095760847903353152e+01 7.156848762473721592e+00 6.112701672995968227e-02
-4.633671827678821842e+01 -3.182090616668163534e+02 1.112468305903434640e+01 2.799194305552228812e+01 1.257647470698605296e+01 3.061093984403444779e+02 6.501582294586568445e+00 2.416983871306951637e-01
-2.629466479415670932e+01 -1.854342440689492832e+02 6.206404651155366992e+00 1.564023591805428559e+01 6.825310511503874800e+00 1.731455670460655938e+02 9.702746720042096484e+00 2.086440162847711111e-01
-8.978077612579376421e+00 -6.734762939890894984e+01 2.147994275220121541e+00 5.459714610749667685e+00 2.181985425881902696e+00 5.735221607352814033e+01 9.094459252853386744e+00 8.933737325512888794e-02
-4.805924042933497620e-01 -3.820319994402849861e+00 1.191037066998612698e-01 3.061775368291698163e-01 1.058062728951109227e-01 2.949522490654080897e+00 8.163207964759168211e-01 3.981595142059261155e-03
-2.987511960029702873e+00 -2.320472021111858041e+01 7.319047863747820681e-01 1.872614836861736798e+00 6.859423037754329711e-01 1.861801765018685728e+01 4.256935428614350592e+00 2.681716533512384926e-02
-1.799335519671506400e+00 -1.418589955249086110e+01 4.423433834313921786e-01 1.135630457101200808e+00 4.086667788458062112e-01 1.112088176250032845e+01 2.861712203715367053e+00 1.600048656826994625e-02
-3.583293465218410634e-01 -2.879418545346013936e+00 8.805065638213330215e-02 2.268353142731578953e-01 7.840399270300583978e-02 2.196080988951053303e+00 6.452726667147072881e-01 3.104272843797560404e-03
-7.855508090861976767e-01 -6.291072755004205597e+00 1.921206885619158866e-01 4.941528896776680724e-01 1.694732076114595087e-01 4.832901925916477381e+00 1.381161517109088077e+00 6.813335213792951449e-03
-1.410878499650946860e-01 -1.127651744446826809e+00 3.498033722675383123e-02 8.995634546078265514e-02 3.086773731944272500e-02 8.635026941382679677e-01 2.482313983628068044e-01 1.201081903867476852e-03
-1.148907099084862216e+00 -9.150505487688811002e+00 2.810198970632347693e-01 7.221158014261568336e-01 2.508369540126615393e-01 7.085592172987995596e+00 1.949768089685354422e+00 1.007967159826902818e-02
-4.632631836224194899e+01 -3.203398288866397934e+02 1.085437774202144645e+01 2.732727372231941132e+01 1.226347699736789387e+01 3.082511110532770431e+02 7.681634395278418737e+00 2.882733386175783119e-01
-2.631789871913859380e-01 -2.124464921349551005e+00 6.448622223607751447e-02 1.663075783853004697e-01 5.768390632453111039e-02 1.611344036063878216e+00 4.855016973459276852e-01 2.320468185221961476e-03
-2.076148237451736212e-01 -1.634514283210705576e+00 5.220867413320963435e-02 1.340579628144091540e-01 4.725946537061451180e-02 1.271245547473572213e+00 3.356181939660894953e-01 1.739263197984085513e-03
-7.142393594012355962e+00 -5.361286652161290789e+01 1.748547156001992064e+00 4.449726822109509428e+00 1.758739431792236463e+00 4.517322701792962647e+01 7.560582282180683400e+00 6.443740561120536725e-02
-4.647040719557590904e+00 -3.601396527750679866e+01 1.131868783749544027e+00 2.897368841104052350e+00 1.104860801659752090e+00 2.904875515365222682e+01 6.433260181967065172e+00 4.489223493173857132e-02
-1.523140574112718415e+00 -1.200139104062358086e+01 3.756039329220235423e-01 9.640812854606769511e-01 3.439269285335226911e-01 9.404527282995491788e+00 2.423195887336021315e+00 1.319629748855946985e-02
-1.849405940099552725e-01 -1.467714180236855626e+00 4.614186259503045423e-02 1.185903569375094946e-01 4.104560513723003873e-02 1.132423329064023321e+00 3.129032794550393737e-01 1.550341057977901562e-03
-4.082586836364628935e-01 -3.274402821834151656e+00 1.004155764790858191e-01 2.585650754058618772e-01 8.919463544169486946e-02 2.503380447779351314e+00 7.275995975822205919e-01 3.506172782399286092e-03
-2.008172005066536414e+01 -1.427289555478143939e+02 4.862142131349159513e+00 1.227150554859439602e+01 5.299326223327205376e+00 1.304549640637177959e+02 9.765895779313362723e+00 1.568418521777812935e-01
-1.065351533819377750e+00 -8.573037965078006195e+00 2.581838692473893970e-01 6.645580770376634527e-01 2.291375921244135916e-01 6.565024962216358340e+00 1.911761277751645061e+00 9.723720519913835875e-03
-2.970605872967463146e+00 -2.345487948829747893e+01 7.192976262920554031e-01 1.846488729671418305e+00 6.767664713716505798e-01 1.846558439429159648e+01 4.688404507962856904e+00 2.894363167535525180e-02
-1.109672851993092069e-01 -8.927867463860494901e-01 2.734597959585539570e-02 7.017389266444142015e-02 2.048768279236956938e-02 6.800579081952772276e-01 2.047519422291751157e-01 9.366261082399081122e-04
-7.923572681836964504e-01 -6.301840004346457746e+00 1.958453480964244819e-01 5.039219841030277980e-01 1.797534482790453525e-01 4.865578647842572657e+00 1.342172634336787018e+00 6.925209872296604618e-03
-1.060848807582654985e+00 -8.441241220181908034e+00 2.601305839761232086e-01 6.684136199128998257e-01 2.321356147247769508e-01 6.538219927272724163e+00 1.793993383331378144e+00 9.196898546661674487e-03
-3.676395839391858544e+00 -2.865559304102719551e+01 8.926169711318754363e-01 2.285460876918139483e+00 8.483948328945313255e-01 2.296012607195142152e+01 5.310248091520910485e+00 3.514203600217145201e-02
-3.793665077476406111e+01 -2.635731547399892065e+02 9.088476815270620790e+00 2.289182117244356718e+01 1.029588251802200105e+01 2.496769099159447194e+02 9.307721795588674851e+00 2.489932974836827628e-01
-5.940458298403561876e+00 -4.540657807145573344e+01 1.453607284509752740e+00 3.712766161238591600e+00 1.449921156761055707e+00 3.728154875595497941e+01 7.393127984568251598e+00 5.606502682665756576e-02
-6.710753552020565671e+00 -5.119598767135582307e+01 1.617010479259128219e+00 4.124106917849357679e+00 1.607688236461320752e+00 4.243484346691873554e+01 8.056382167897986335e+00 6.670995498985660133e-02
-2.209784635431608635e-01 -1.782200359262244627e+00 5.416962268217758586e-02 1.395099367595664663e-01 4.686331556901682238e-02 1.353827113693589324e+00 4.069560075243957575e-01 1.852826576659728774e-03
-6.908310819483581611e+00 -5.207390794348145135e+01 1.681350976674749420e+00 4.280092544279296973e+00 1.679657086118065523e+00 4.372670485183795108e+01 7.550295564700854278e+00 6.411773935411503589e-02
-1.137102158908519201e+01 -8.373757031776638371e+01 2.738127252419550128e+00 6.941972005444617899e+00 2.847377808500975327e+00 7.299727027309570815e+01 9.478177694628181271e+00 1.056668727625679899e-01
-4.170960776242167434e+00 -3.264385587309784142e+01 1.000323333292972627e+00 2.561618757109873634e+00 9.526006066772874092e-01 2.613706164874652771e+01 6.120857416983366939e+00 4.235488652997086018e-02
-1.777954011473788842e+00 -1.399173447083437338e+01 4.391704056486638308e-01 1.127764082965438730e+00 4.110235236182583907e-01 1.097310764080311962e+01 2.802890846164713068e+00 1.573198310796585300e-02
-2.361673731484491001e-01 -1.898334867958019645e+00 5.809243831978522926e-02 1.495807081828510188e-01 5.076511378167922195e-02 1.446831487347423284e+00 4.272435156505454690e-01 1.988977824184532534e-03
-3.472089921555718828e+00 -2.673836513322806496e+01 8.612204825656285534e-01 2.203083529317274358e+00 8.325593348528645965e-01 2.159584578587772441e+01 4.687484010217044528e+00 3.026191195324532887e-02
-2.876846350548750486e+00 -2.248921532512329691e+01 7.061618781916627619e-01 1.810611111484207170e+00 6.704298572624304287e-01 1.785705324616777645e+01 4.295443682324862067e+00 2.636190024111232169e-02
-3.071392287767380935e+01 -2.151157561575305692e+02 7.279636321087289197e+00 1.833904566028811089e+01 8.095783120116122333e+00 2.024323429638596110e+02 9.456717587409073644e+00 2.261533824441098184e-01
-1.419129215194693039e+00 -1.120334778040933976e+01 3.492970439692112961e-01 8.965558363713191925e-01 3.168312193059651394e-01 8.762734644038971510e+00 2.284790812788771941e+00 1.226743912979531663e-02
-1.568769779009711263e+00 -1.249991960291013093e+01 3.810252732564073930e-01 9.788950734515039498e-01 3.426361720030854929e-01 9.702114397787603650e+00 2.649675451808872761e+00 1.434301361236556792e-02
-2.490073868424409032e+00 -1.960602546657471024e+01 6.072095312253250610e-01 1.557916481906438388e+00 5.656223863780025507e-01 1.545303458189095203e+01 3.889178433741323992e+00 2.313791985707508089e-02
-1.249742640460375398e+01 -9.147027745608633609e+01 3.028738692195573456e+00 7.675417033831550384e+00 3.187666989495162806e+00 8.020663888564044441e+01 9.757377953332937892e+00 1.118643061944155637e-01
-1.399168544475415943e-01 -1.119394580751616131e+00 3.465209496183491861e-02 8.913830171339012787e-02 3.042988916222931148e-02 8.564140790548929738e-01 2.474939182161364493e-01 1.183152090673951452e-03
-4.637075206523918247e+00 -3.592579549937282479e+01 1.117805532754825304e+00 2.857560070716642642e+00 1.074739937432687809e+00 2.912605376925832701e+01 6.340929362425242743e+00 4.578203330901362000e-02
-1.004470219908714768e+01 -7.479981126918151801e+01 2.426437378433695891e+00 6.165388447506175318e+00 2.505313447688575668e+00 6.409504159978689586e+01 9.556551850875898424e+00 9.578074397740393708e-02
-5.941881557839815642e+00 -4.516618343745616926e+01 1.447753777491868954e+00 3.691110788103523443e+00 1.429771071932713244e+00 3.745767243388730350e+01 7.026268519839055315e+00 5.548840404151625383e-02
-1.872942394552748979e+01 -1.352296057058189831e+02 4.526159329107801277e+00 1.145424949463487607e+01 4.951328483892599053e+00 1.209733845066316889e+02 1.188929556817089761e+01 1.646122689086120250e-01
-2.754037517191538775e+00 -2.167391595234303736e+01 6.693049867807955300e-01 1.716754307901759757e+00 6.250885589429137079e-01 1.711981257155338909e+01 4.270957768951814337e+00 2.603527540389566006e-02
-2.779505812691757427e+01 -1.961394780334779000e+02 6.490635536757299207e+00 1.635459284427620119e+01 7.152311917647908857e+00 1.837641395752259257e+02 9.944241119058135681e+00 2.286151674300249681e-01
-2.169364253033610468e-01 -1.740031771155647000e+00 5.348970319578591481e-02 1.376614444790679181e-01 4.659252789510373582e-02 1.329011697758458066e+00 3.884061527973363681e-01 1.806670333255828769e-03
-1.262810938698712693e-01 -1.010330563017961092e+00 3.129031713304732815e-02 8.042501658683998134e-02 2.764910656971321379e-02 7.726775399560333879e-01 2.234846889205394371e-01 1.084987721659063167e-03
-3.792315501183447957e+00 -2.923844213866281905e+01 9.347936807347433374e-01 2.391000644096915817e+00 9.027492051818215568e-01 2.364086637918697775e+01 5.127365996628443057e+00 3.398173401736108434e-02
-2.090030804309499224e-01 -1.648456219489597530e+00 5.246664926843367521e-02 1.347645130760455612e-01 4.756045485696450831e-02 1.279629891968543376e+00 3.412719298482915775e-01 1.765860902268561903e-03
-2.059887680314800207e+01 -1.462718846431001225e+02 4.919404968779184095e+00 1.240588523382226604e+01 5.329337052826698340e+00 1.346416966577877474e+02 9.408751245957098774e+00 1.656862870751491246e-01
-8.449786241038443890e-01 -6.751120789680832068e+00 2.075720844738664639e-01 5.343164480018586238e-01 1.884696489965127231e-01 5.192356456743517867e+00 1.465904307058759404e+00 7.480468510162022536e-03
-3.956844946305513311e-01 -3.191485906003102890e+00 9.683717046314060939e-02 2.496782391277376778e-01 8.672215195099969298e-02 2.424850897850665543e+00 7.255738867003954651e-01 3.508054540715168420e-03
-2.041097439785148460e+00 -1.616292978341974163e+01 4.990806256787146955e-01 1.282585329145149222e+00 4.656477192248142938e-01 1.261747088508622383e+01 3.320308258622933550e+00 1.893440544705614001e-02
-2.429307691959930082e+01 -1.710079113242877327e+02 5.876663298730415264e+00 1.481589358215387264e+01 6.481406649625150784e+00 1.584627421243910419e+02 9.487053850592126025e+00 1.772287383943604855e-01
-1.470901659295908459e+01 -1.063437141122243190e+02 3.551797466211834564e+00 8.981654172076920517e+00 3.774485857301727698e+00 9.502151390723138036e+01 9.596868690059725537e+00 1.264106123018187977e-01
-5.771530451853067456e-01 -4.619611611322294920e+00 1.420614026143178776e-01 3.658787841994273204e-01 1.288936178717870196e-01 3.540393645186941995e+00 1.014455469521496900e+00 5.081737113630438625e-03
-8.474835921532816174e-01 -6.783023475275204106e+00 2.076014401177329605e-01 5.343396066919462450e-01 1.865573925035857172e-01 5.210560696651476142e+00 1.483958172235511963e+00 7.489759228232838358e-03
-3.114729531944375740e-01 -2.537440474243807476e+00 7.545819450524390848e-02 1.947012739050429375e-01 6.561418945266773994e-02 1.908754814159608459e+00 6.016477968453215475e-01 2.737158570360491427e-03
-2.606620684945141520e+01 -1.830603768779972711e+02 6.329024931078914840e+00 1.595598945414335113e+01 7.036979212409269380e+00 1.699053634759359284e+02 9.713941468040387051e+00 1.852851858408384733e-01
-6.971532309310838116e+00 -5.281997974391379813e+01 1.693854356495388958e+00 4.316875108330138211e+00 1.697194515713975171e+00 4.405780292070265602e+01 7.959363481207793356e+00 6.642167077468304204e-02
-8.024773864703572457e+00 -5.993791317576394562e+01 1.971087046209747839e+00 5.013913942574052207e+00 2.010738956537929667e+00 5.078174326642589165e+01 8.113720015404975783e+00 7.148381331491655832e-02
-2.660990542351465038e+01 -1.866458544023168429e+02 6.471783456515306732e+00 1.631437930496857192e+01 7.210356478972866690e+00 1.734099240588879240e+02 9.663105648766155298e+00 1.862108777206315235e-01
-1.184401518019894795e+01 -8.837427600094208913e+01 2.807403783378114248e+00 7.131662975922982817e+00 2.928253282626726683e+00 7.610377217250238857e+01 1.112381235066982654e+01 1.233866160409868018e-01
-4.032935468212207830e+00 -3.160864470188310449e+01 9.707771905756461539e-01 2.487828236703987006e+00 9.270109467357167121e-01 2.521500498512870081e+01 6.000363426218151552e+00 4.059538473310289608e-02
-5.541868576476648434e-01 -4.358442441868712436e+00 1.388081305875935867e-01 3.564229806359824337e-01 1.261834686575661890e-01 3.401145819575488893e+00 8.855677604227936150e-01 4.501139636953632554e-03
-2.452828885751866250e-01 -1.964184399491301747e+00 6.057381722717585654e-02 1.559196914045507809e-01 5.345311031027754484e-02 1.502565472900678989e+00 4.348851088311053159e-01 2.070087392699962361e-03
-7.035381759048131567e-01 -5.645117983567969233e+00 1.721105457931537408e-01 4.430322367491292268e-01 1.527807541168810790e-01 4.323507992361162344e+00 1.251068561802325618e+00 6.156068650126808942e-03
-4.942022869419755438e+00 -3.751661465688075481e+01 1.223875600942213815e+00 3.122213074592657733e+00 1.205476164294474906e+00 3.095286243466534160e+01 5.911344143647069949e+00 4.286610815875169234e-02
-1.564788023700122432e-01 -1.242566769041379970e+00 3.904211650777471287e-02 1.002964023510473091e-01 3.476881922041719780e-02 9.578203297874150479e-01 2.657880747328301152e-01 1.329828811907693333e-03
-1.413533122619094751e-01 -1.124427049773745413e+00 3.521653149886163486e-02 9.043951325243958228e-02 3.126801491714293474e-02 8.650995644160556219e-01 2.425493710349391208e-01 1.207366916215816188e-03
-7.521371051613103820e-01 -5.996236410772846526e+00 1.853184960825292882e-01 4.767979279581752716e-01 1.673777170493725708e-01 4.620808151597458391e+00 1.291551384497102273e+00 6.519838749517448129e-03
-2.802606746277172434e+00 -2.169113686108672212e+01 6.928952144280908776e-01 1.772899555165003305e+00 6.536287138091831928e-01 1.742261356300818420e+01 3.927470278970230488e+00 2.423628198320430110e-02
-1.928717043833136557e+01 -1.395798970041508085e+02 4.550895356051110952e+00 1.150881632935976917e+01 4.942820599476364762e+00 1.257080437998977089e+02 1.197199974034843883e+01 1.844916173487557709e-01
-6.843562385440492557e-01 -5.464435160012298454e+00 1.686094929296380884e-01 4.340443331569723839e-01 1.531629571995986872e-01 4.201029521816978196e+00 1.185949851558577128e+00 5.995241894585450967e-03
-2.960068002832710321e-01 -2.409180463474664968e+00 7.180513253336996693e-02 1.852591018711418069e-01 6.250815169039225516e-02 1.813742224200830089e+00 5.692812057009470905e-01 2.591447761255155895e-03
-2.613867309940347550e-01 -2.118459542343475999e+00 6.376012380044304706e-02 1.644895671977372742e-01 5.633488542981476138e-02 1.600698371825818089e+00 4.922711482229988333e-01 2.292176860699248787e-03
-3.861352665582377597e+01 -2.668769252035002069e+02 9.213883045222976520e+00 2.318810346451241600e+01 1.031441741134042367e+01 2.551186507339640457e+02 7.423808281346770066e+00 2.315889229373399305e-01
-2.823643020039072193e-01 -2.258123046769417108e+00 6.977896097344066240e-02 1.795700914322694020e-01 6.161985531548370282e-02 1.730282098729642337e+00 4.968633849270582825e-01 2.372957395430359221e-03
-5.929537089498817526e-01 -4.781316073191366200e+00 1.444723462619387777e-01 3.720594233673960027e-01 1.266683513275501105e-01 3.642309233477828201e+00 1.083565479360701911e+00 5.194948345831852318e-03
-2.612752057124816840e+00 -2.071520735340104835e+01 6.292387869876282513e-01 1.615024105611289729e+00 5.802468860545605400e-01 1.625142693677314298e+01 4.226528400216317038e+00 2.549429488292842896e-02
-1.330483159227050793e-01 -1.067185787424247634e+00 3.290238804343055545e-02 8.491957349892780005e-02 3.436324338145348156e-02 8.120377929200983669e-01 2.348078590026654033e-01 1.203246500377030872e-03
-2.471826421998336087e+01 -1.735812362370282926e+02 6.037977214134903292e+00 1.522261273929211001e+01 6.699006076967869205e+00 1.607186829646813351e+02 9.449175490313809433e+00 1.720459716215600177e-01
