7.710805684972167562e+00,1.233851987984385090e+01,-3.016589489078387309e+00,-1.179476097289971381e+00,-7.781833208967977811e+00,-6.337867500958794587e+00,-5.983920997539899922e+00,-4.231960094121582472e+00,-9.643022575551380982e+00,-1.284845629150671087e+01
4.258786780512486825e-01,3.588060425564110756e-01,7.104318887600855614e-01,9.314184211385213574e-01,4.542562390116136939e+00,5.005952385437053564e+00,5.582889435642198528e+00,5.229690301232428951e+00,2.164642212389289888e+00,3.040296390880224742e+00
